pert_id,Carcinogenicity
Chem401_6,-
Chem401_7,-
Chem401_8,-
Chem401_9,-
Chem402_0,+
Chem402_1,+
Chem402_10,+
Chem402_11,+
Chem402_12,+
Chem402_13,+
Chem402_14,+
Chem402_15,+
Chem402_16,+
Chem402_17,+
Chem402_18,+
Chem402_19,+
Chem402_2,+
Chem402_20,+
Chem402_21,+
Chem402_3,+
Chem402_4,+
Chem402_5,+
Chem402_6,+
Chem402_7,+
Chem402_8,+
Chem402_9,+
Chem403_0,-
Chem403_1,-
Chem403_10,-
Chem403_11,-
Chem403_12,-
Chem403_13,-
Chem403_14,-
Chem403_15,-
Chem403_2,-
Chem403_3,-
Chem403_4,-
Chem403_5,-
Chem403_6,-
Chem403_7,-
Chem403_8,-
Chem403_9,-
Chem404_0,+
Chem404_1,+
Chem404_10,+
Chem404_11,+
Chem404_12,+
Chem404_13,+
Chem404_14,+
Chem404_15,+
Chem404_16,+
Chem404_17,+
Chem404_18,+
Chem404_19,+
Chem404_2,+
Chem404_3,+
Chem404_4,+
Chem404_5,+
Chem404_6,+
Chem404_7,+
Chem404_8,+
Chem404_9,+
Chem405_0,+
Chem405_1,+
Chem405_10,+
Chem405_11,+
Chem405_12,+
Chem405_13,+
Chem405_14,+
Chem405_15,+
Chem405_16,+
Chem405_2,+
Chem405_3,+
Chem405_4,+
Chem405_5,+
Chem405_6,+
Chem405_7,+
Chem405_8,+
Chem405_9,+
Chem406_0,+
Chem406_1,+
Chem406_2,+
Chem406_3,+
Chem406_4,+
Chem406_5,+
Chem406_6,+
Chem406_7,+
Chem406_8,+
Chem407_0,-
Chem407_1,-
Chem407_2,-
Chem407_3,-
Chem407_4,-
Chem407_5,-
Chem407_6,-
Chem407_7,-
Chem407_8,-
Chem408_0,-
Chem408_1,-
Chem408_10,-
Chem408_11,-
Chem408_12,-
Chem408_13,-
Chem408_14,-
Chem408_15,-
Chem408_16,-
Chem408_17,-
Chem408_18,-
Chem408_19,-
Chem408_2,-
Chem408_20,-
Chem408_21,-
Chem408_3,-
Chem408_4,-
Chem408_5,-
Chem408_6,-
Chem408_7,-
Chem408_8,-
Chem408_9,-
Chem409_0,+
Chem409_1,+
Chem409_10,+
Chem409_11,+
Chem409_12,+
Chem409_13,+
Chem409_14,+
Chem409_15,+
Chem409_16,+
Chem409_17,+
Chem409_18,+
Chem409_19,+
Chem409_2,+
Chem409_20,+
Chem409_21,+
Chem409_22,+
Chem409_23,+
Chem409_24,+
Chem409_25,+
Chem409_26,+
Chem409_27,+
Chem409_28,+
Chem409_29,+
Chem409_3,+
Chem409_4,+
Chem409_5,+
Chem409_6,+
Chem409_7,+
Chem409_8,+
Chem409_9,+
Chem40_0,+
Chem40_1,+
Chem40_10,+
Chem40_11,+
Chem40_12,+
Chem40_13,+
Chem40_2,+
Chem40_3,+
Chem40_4,+
Chem40_5,+
Chem40_6,+
Chem40_7,+
Chem40_8,+
Chem40_9,+
Chem410_0,-
Chem410_1,-
Chem410_10,-
Chem410_11,-
Chem410_12,-
Chem410_13,-
Chem410_2,-
Chem410_3,-
Chem410_4,-
Chem410_5,-
Chem410_6,-
Chem410_7,-
Chem410_8,-
Chem410_9,-
Chem411_0,+
Chem411_1,+
Chem411_2,+
Chem411_3,+
Chem411_4,+
Chem411_5,+
Chem411_6,+
Chem411_7,+
Chem411_8,+
Chem411_9,+
Chem412_0,+
Chem412_1,+
Chem412_10,+
Chem412_11,+
Chem412_12,+
Chem412_13,+
Chem412_14,+
Chem412_15,+
Chem412_16,+
Chem412_2,+
Chem412_3,+
Chem412_4,+
Chem412_5,+
Chem412_6,+
Chem412_7,+
Chem412_8,+
Chem412_9,+
Chem413_0,+
Chem413_1,+
Chem413_10,+
Chem413_11,+
Chem413_12,+
Chem413_13,+
Chem413_14,+
Chem413_15,+
Chem413_16,+
Chem413_17,+
Chem413_18,+
Chem413_19,+
Chem413_2,+
Chem413_20,+
Chem413_21,+
Chem413_22,+
Chem413_23,+
Chem413_24,+
Chem413_25,+
Chem413_26,+
Chem413_27,+
Chem413_28,+
Chem413_29,+
Chem413_3,+
Chem413_30,+
Chem413_31,+
Chem413_32,+
Chem413_33,+
Chem413_34,+
Chem413_35,+
Chem413_36,+
Chem413_37,+
Chem413_38,+
Chem413_39,+
Chem413_4,+
Chem413_40,+
Chem413_41,+
Chem413_42,+
Chem413_43,+
Chem413_44,+
Chem413_45,+
Chem413_46,+
Chem413_47,+
Chem413_48,+
Chem413_49,+
Chem413_5,+
Chem413_6,+
Chem413_7,+
Chem413_8,+
Chem413_9,+
Chem414_0,-
Chem414_1,-
Chem414_10,-
Chem414_2,-
Chem414_3,-
Chem414_4,-
Chem414_5,-
Chem414_6,-
Chem414_7,-
Chem414_8,-
Chem414_9,-
Chem415_0,+
Chem415_1,+
Chem415_2,+
Chem415_3,+
Chem415_4,+
Chem416_0,+
Chem416_1,+
Chem416_2,+
Chem416_3,+
Chem416_4,+
Chem416_5,+
Chem416_6,+
Chem417_0,+
Chem417_1,+
Chem417_2,+
Chem417_3,+
Chem417_4,+
Chem417_5,+
Chem417_6,+
Chem418_0,-
Chem418_1,-
Chem418_10,-
Chem418_11,-
Chem418_12,-
Chem418_13,-
Chem418_14,-
Chem418_15,-
Chem418_16,-
Chem418_17,-
Chem418_18,-
Chem418_19,-
Chem418_2,-
Chem418_20,-
Chem418_3,-
Chem418_4,-
Chem418_5,-
Chem418_6,-
Chem418_7,-
Chem418_8,-
Chem418_9,-
Chem419_0,-
Chem419_1,-
Chem419_10,-
Chem419_11,-
Chem419_12,-
Chem419_13,-
Chem419_14,-
Chem419_15,-
Chem419_16,-
Chem419_17,-
Chem419_18,-
Chem419_19,-
Chem419_2,-
Chem419_20,-
Chem419_21,-
Chem419_22,-
Chem419_23,-
Chem419_24,-
Chem419_3,-
Chem419_4,-
Chem419_5,-
Chem419_6,-
Chem419_7,-
Chem419_8,-
Chem419_9,-
Chem41_0,+
Chem41_1,+
Chem41_10,+
Chem41_11,+
Chem41_12,+
Chem41_13,+
Chem41_2,+
Chem41_3,+
Chem41_4,+
Chem41_5,+
Chem41_6,+
Chem41_7,+
Chem41_8,+
Chem41_9,+
Chem420_0,-
Chem420_1,-
Chem420_10,-
Chem420_11,-
Chem420_2,-
Chem420_3,-
Chem420_4,-
Chem420_5,-
Chem420_6,-
Chem420_7,-
Chem420_8,-
Chem420_9,-
Chem421_0,-
Chem421_1,-
Chem421_10,-
Chem421_11,-
Chem421_12,-
Chem421_13,-
Chem421_14,-
Chem421_15,-
Chem421_2,-
Chem421_3,-
Chem421_4,-
Chem421_5,-
Chem421_6,-
Chem421_7,-
Chem421_8,-
Chem421_9,-
Chem422_0,+
Chem422_1,+
Chem422_10,+
Chem422_11,+
Chem422_12,+
Chem422_13,+
Chem422_14,+
Chem422_15,+
Chem422_16,+
Chem422_17,+
Chem422_2,+
Chem422_3,+
Chem422_4,+
Chem422_5,+
Chem422_6,+
Chem422_7,+
Chem422_8,+
Chem422_9,+
Chem423_0,-
Chem423_1,-
Chem423_10,-
Chem423_11,-
Chem423_12,-
Chem423_13,-
Chem423_2,-
Chem423_3,-
Chem423_4,-
Chem423_5,-
Chem423_6,-
Chem423_7,-
Chem423_8,-
Chem423_9,-
Chem424_0,+
Chem424_1,+
Chem424_10,+
Chem424_11,+
Chem424_12,+
Chem424_13,+
Chem424_14,+
Chem424_2,+
Chem424_3,+
Chem424_4,+
Chem424_5,+
Chem424_6,+
Chem424_7,+
Chem424_8,+
Chem424_9,+
Chem425_0,+
Chem425_1,+
Chem425_10,+
Chem425_11,+
Chem425_12,+
Chem425_13,+
Chem425_2,+
Chem425_3,+
Chem425_4,+
Chem425_5,+
Chem425_6,+
Chem425_7,+
Chem425_8,+
Chem425_9,+
Chem426_0,-
Chem426_1,-
Chem426_2,-
Chem426_3,-
Chem426_4,-
Chem426_5,-
Chem426_6,-
Chem427_0,-
Chem427_1,-
Chem427_2,-
Chem427_3,-
Chem427_4,-
Chem427_5,-
Chem428_0,-
Chem428_1,-
Chem428_2,-
Chem428_3,-
Chem428_4,-
Chem429_0,+
Chem429_1,+
Chem429_2,+
Chem429_3,+
Chem429_4,+
Chem42_0,+
Chem42_1,+
Chem42_10,+
Chem42_11,+
Chem42_12,+
Chem42_13,+
Chem42_2,+
Chem42_3,+
Chem42_4,+
Chem42_5,+
Chem42_6,+
Chem42_7,+
Chem42_8,+
Chem42_9,+
Chem430_0,-
Chem430_1,-
Chem430_10,-
Chem430_11,-
Chem430_12,-
Chem430_13,-
Chem430_14,-
Chem430_15,-
Chem430_16,-
Chem430_17,-
Chem430_18,-
Chem430_19,-
Chem430_2,-
Chem430_20,-
Chem430_21,-
Chem430_22,-
Chem430_23,-
Chem430_24,-
Chem430_25,-
Chem430_26,-
Chem430_27,-
Chem430_28,-
Chem430_29,-
Chem430_3,-
Chem430_30,-
Chem430_31,-
Chem430_32,-
Chem430_33,-
Chem430_4,-
Chem430_5,-
Chem430_6,-
Chem430_7,-
Chem430_8,-
Chem430_9,-
Chem431_0,+
Chem431_1,+
Chem431_10,+
Chem431_11,+
Chem431_12,+
Chem431_13,+
Chem431_14,+
Chem431_15,+
Chem431_16,+
Chem431_17,+
Chem431_18,+
Chem431_19,+
Chem431_2,+
Chem431_20,+
Chem431_21,+
Chem431_22,+
Chem431_23,+
Chem431_24,+
Chem431_25,+
Chem431_26,+
Chem431_27,+
Chem431_28,+
Chem431_29,+
Chem431_3,+
Chem431_30,+
Chem431_31,+
Chem431_32,+
Chem431_33,+
Chem431_34,+
Chem431_35,+
Chem431_36,+
Chem431_37,+
Chem431_38,+
Chem431_39,+
Chem431_4,+
Chem431_40,+
Chem431_41,+
Chem431_42,+
Chem431_43,+
Chem431_44,+
Chem431_45,+
Chem431_46,+
Chem431_5,+
Chem431_6,+
Chem431_7,+
Chem431_8,+
Chem431_9,+
Chem432_0,+
Chem432_1,+
Chem432_10,+
Chem432_11,+
Chem432_12,+
Chem432_13,+
Chem432_14,+
Chem432_15,+
Chem432_16,+
Chem432_17,+
Chem432_18,+
Chem432_19,+
Chem432_2,+
Chem432_20,+
Chem432_21,+
Chem432_22,+
Chem432_23,+
Chem432_24,+
Chem432_25,+
Chem432_26,+
Chem432_27,+
Chem432_28,+
Chem432_29,+
Chem432_3,+
Chem432_30,+
Chem432_31,+
Chem432_32,+
Chem432_33,+
Chem432_34,+
Chem432_35,+
Chem432_36,+
Chem432_37,+
Chem432_38,+
Chem432_39,+
Chem432_4,+
Chem432_40,+
Chem432_41,+
Chem432_42,+
Chem432_43,+
Chem432_44,+
Chem432_45,+
Chem432_46,+
Chem432_47,+
Chem432_48,+
Chem432_49,+
Chem432_5,+
Chem432_50,+
Chem432_6,+
Chem432_7,+
Chem432_8,+
Chem432_9,+
Chem433_0,-
Chem433_1,-
Chem433_10,-
Chem433_11,-
Chem433_12,-
Chem433_13,-
Chem433_14,-
Chem433_15,-
Chem433_16,-
Chem433_17,-
Chem433_18,-
Chem433_19,-
Chem433_2,-
Chem433_20,-
Chem433_21,-
Chem433_22,-
Chem433_23,-
Chem433_24,-
Chem433_25,-
Chem433_26,-
Chem433_27,-
Chem433_28,-
Chem433_29,-
Chem433_3,-
Chem433_30,-
Chem433_31,-
Chem433_32,-
Chem433_33,-
Chem433_34,-
Chem433_35,-
Chem433_36,-
Chem433_37,-
Chem433_38,-
Chem433_39,-
Chem433_4,-
Chem433_40,-
Chem433_41,-
Chem433_42,-
Chem433_43,-
Chem433_44,-
Chem433_45,-
Chem433_46,-
Chem433_47,-
Chem433_48,-
Chem433_49,-
Chem433_5,-
Chem433_50,-
Chem433_51,-
Chem433_6,-
Chem433_7,-
Chem433_8,-
Chem433_9,-
Chem434_0,+
Chem434_1,+
Chem434_10,+
Chem434_11,+
Chem434_12,+
Chem434_13,+
Chem434_14,+
Chem434_15,+
Chem434_16,+
Chem434_17,+
Chem434_18,+
Chem434_19,+
Chem434_2,+
Chem434_3,+
Chem434_4,+
Chem434_5,+
Chem434_6,+
Chem434_7,+
Chem434_8,+
Chem434_9,+
Chem435_0,+
Chem435_1,+
Chem435_10,+
Chem435_11,+
Chem435_12,+
Chem435_13,+
Chem435_14,+
Chem435_15,+
Chem435_16,+
Chem435_17,+
Chem435_18,+
Chem435_19,+
Chem435_2,+
Chem435_20,+
Chem435_21,+
Chem435_3,+
Chem435_4,+
Chem435_5,+
Chem435_6,+
Chem435_7,+
Chem435_8,+
Chem435_9,+
Chem436_0,-
Chem436_1,-
Chem436_10,-
Chem436_11,-
Chem436_12,-
Chem436_13,-
Chem436_14,-
Chem436_15,-
Chem436_16,-
Chem436_2,-
Chem436_3,-
Chem436_4,-
Chem436_5,-
Chem436_6,-
Chem436_7,-
Chem436_8,-
Chem436_9,-
Chem437_0,-
Chem437_1,-
Chem437_2,-
Chem437_3,-
Chem437_4,-
Chem437_5,-
Chem437_6,-
Chem437_7,-
Chem438_0,-
Chem438_1,-
Chem438_2,-
Chem438_3,-
Chem438_4,-
Chem438_5,-
Chem438_6,-
Chem438_7,-
Chem439_0,+
Chem439_1,+
Chem439_10,+
Chem439_11,+
Chem439_2,+
Chem439_3,+
Chem439_4,+
Chem439_5,+
Chem439_6,+
Chem439_7,+
Chem439_8,+
Chem439_9,+
Chem43_0,+
Chem43_1,+
Chem43_10,+
Chem43_2,+
Chem43_3,+
Chem43_4,+
Chem43_5,+
Chem43_6,+
Chem43_7,+
Chem43_8,+
Chem43_9,+
Chem440_0,+
Chem440_1,+
Chem440_2,+
Chem440_3,+
Chem440_4,+
Chem440_5,+
Chem440_6,+
Chem440_7,+
Chem440_8,+
Chem440_9,+
Chem441_0,-
Chem441_1,-
Chem441_10,-
Chem441_2,-
Chem441_3,-
Chem441_4,-
Chem441_5,-
Chem441_6,-
Chem441_7,-
Chem441_8,-
Chem441_9,-
Chem442_0,-
Chem442_1,-
Chem442_10,-
Chem442_11,-
Chem442_12,-
Chem442_13,-
Chem442_14,-
Chem442_15,-
Chem442_16,-
Chem442_17,-
Chem442_18,-
Chem442_19,-
Chem442_2,-
Chem442_20,-
Chem442_3,-
Chem442_4,-
Chem442_5,-
Chem442_6,-
Chem442_7,-
Chem442_8,-
Chem442_9,-
Chem443_0,+
Chem443_1,+
Chem443_2,+
Chem443_3,+
Chem443_4,+
Chem443_5,+
Chem443_6,+
Chem444_0,-
Chem444_1,-
Chem444_2,-
Chem444_3,-
Chem444_4,-
Chem444_5,-
Chem444_6,-
Chem444_7,-
Chem444_8,-
Chem444_9,-
Chem445_0,+
Chem445_1,+
Chem445_10,+
Chem445_11,+
Chem445_12,+
Chem445_13,+
Chem445_14,+
Chem445_15,+
Chem445_16,+
Chem445_17,+
Chem445_18,+
Chem445_19,+
Chem445_2,+
Chem445_20,+
Chem445_3,+
Chem445_4,+
Chem445_5,+
Chem445_6,+
Chem445_7,+
Chem445_8,+
Chem445_9,+
Chem446_0,+
Chem446_1,+
Chem446_10,+
Chem446_2,+
Chem446_3,+
Chem446_4,+
Chem446_5,+
Chem446_6,+
Chem446_7,+
Chem446_8,+
Chem446_9,+
Chem447_0,-
Chem447_1,-
Chem447_2,-
Chem447_3,-
Chem447_4,-
Chem447_5,-
Chem447_6,-
Chem447_7,-
Chem448_0,-
Chem448_1,-
Chem448_2,-
Chem448_3,-
Chem448_4,-
Chem448_5,-
Chem449_0,-
Chem449_1,-
Chem449_10,-
Chem449_11,-
Chem449_12,-
Chem449_13,-
Chem449_14,-
Chem449_15,-
Chem449_16,-
Chem449_2,-
Chem449_3,-
Chem449_4,-
Chem449_5,-
Chem449_6,-
Chem449_7,-
Chem449_8,-
Chem449_9,-
Chem44_0,+
Chem44_1,+
Chem44_10,+
Chem44_2,+
Chem44_3,+
Chem44_4,+
Chem44_5,+
Chem44_6,+
Chem44_7,+
Chem44_8,+
Chem44_9,+
Chem450_0,+
Chem450_1,+
Chem450_10,+
Chem450_11,+
Chem450_2,+
Chem450_3,+
Chem450_4,+
Chem450_5,+
Chem450_6,+
Chem450_7,+
Chem450_8,+
Chem450_9,+
Chem451_0,-
Chem451_1,-
Chem451_10,-
Chem451_11,-
Chem451_12,-
Chem451_13,-
Chem451_2,-
Chem451_3,-
Chem451_4,-
Chem451_5,-
Chem451_6,-
Chem451_7,-
Chem451_8,-
Chem451_9,-
Chem452_0,-
Chem452_1,-
Chem452_10,-
Chem452_2,-
Chem452_3,-
Chem452_4,-
Chem452_5,-
Chem452_6,-
Chem452_7,-
Chem452_8,-
Chem452_9,-
Chem453_0,+
Chem453_1,+
Chem453_10,+
Chem453_11,+
Chem453_12,+
Chem453_13,+
Chem453_2,+
Chem453_3,+
Chem453_4,+
Chem453_5,+
Chem453_6,+
Chem453_7,+
Chem453_8,+
Chem453_9,+
Chem454_0,+
Chem454_1,+
Chem454_10,+
Chem454_11,+
Chem454_12,+
Chem454_13,+
Chem454_14,+
Chem454_2,+
Chem454_3,+
Chem454_4,+
Chem454_5,+
Chem454_6,+
Chem454_7,+
Chem454_8,+
Chem454_9,+
Chem455_0,+
Chem455_1,+
Chem455_10,+
Chem455_11,+
Chem455_12,+
Chem455_13,+
Chem455_14,+
Chem455_15,+
Chem455_2,+
Chem455_3,+
Chem455_4,+
Chem455_5,+
Chem455_6,+
Chem455_7,+
Chem455_8,+
Chem455_9,+
Chem456_0,-
Chem456_1,-
Chem456_10,-
Chem456_11,-
Chem456_12,-
Chem456_2,-
Chem456_3,-
Chem456_4,-
Chem456_5,-
Chem456_6,-
Chem456_7,-
Chem456_8,-
Chem456_9,-
Chem457_0,+
Chem457_1,+
Chem457_10,+
Chem457_11,+
Chem457_12,+
Chem457_13,+
Chem457_2,+
Chem457_3,+
Chem457_4,+
Chem457_5,+
Chem457_6,+
Chem457_7,+
Chem457_8,+
Chem457_9,+
Chem458_0,-
Chem458_1,-
Chem458_10,-
Chem458_11,-
Chem458_12,-
Chem458_13,-
Chem458_14,-
Chem458_15,-
Chem458_16,-
Chem458_2,-
Chem458_3,-
Chem458_4,-
Chem458_5,-
Chem458_6,-
Chem458_7,-
Chem458_8,-
Chem458_9,-
Chem459_0,-
Chem459_1,-
Chem459_10,-
Chem459_11,-
Chem459_12,-
Chem459_13,-
Chem459_14,-
Chem459_15,-
Chem459_16,-
Chem459_17,-
Chem459_18,-
Chem459_19,-
Chem459_2,-
Chem459_20,-
Chem459_21,-
Chem459_22,-
Chem459_23,-
Chem459_24,-
Chem459_25,-
Chem459_3,-
Chem459_4,-
Chem459_5,-
Chem459_6,-
Chem459_7,-
Chem459_8,-
Chem459_9,-
Chem45_0,+
Chem45_1,+
Chem45_10,+
Chem45_2,+
Chem45_3,+
Chem45_4,+
Chem45_5,+
Chem45_6,+
Chem45_7,+
Chem45_8,+
Chem45_9,+
Chem460_0,+
Chem460_1,+
Chem460_2,+
Chem460_3,+
Chem460_4,+
Chem460_5,+
Chem460_6,+
Chem460_7,+
Chem461_0,-
Chem461_1,-
Chem461_10,-
Chem461_11,-
Chem461_12,-
Chem461_13,-
Chem461_14,-
Chem461_15,-
Chem461_16,-
Chem461_2,-
Chem461_3,-
Chem461_4,-
Chem461_5,-
Chem461_6,-
Chem461_7,-
Chem461_8,-
Chem461_9,-
Chem462_0,+
Chem462_1,+
Chem462_10,+
Chem462_11,+
Chem462_12,+
Chem462_13,+
Chem462_14,+
Chem462_15,+
Chem462_16,+
Chem462_17,+
Chem462_2,+
Chem462_3,+
Chem462_4,+
Chem462_5,+
Chem462_6,+
Chem462_7,+
Chem462_8,+
Chem462_9,+
Chem463_0,-
Chem463_1,-
Chem463_10,-
Chem463_11,-
Chem463_12,-
Chem463_13,-
Chem463_2,-
Chem463_3,-
Chem463_4,-
Chem463_5,-
Chem463_6,-
Chem463_7,-
Chem463_8,-
Chem463_9,-
Chem464_0,+
Chem464_1,+
Chem464_10,+
Chem464_11,+
Chem464_12,+
Chem464_13,+
Chem464_14,+
Chem464_15,+
Chem464_16,+
Chem464_2,+
Chem464_3,+
Chem464_4,+
Chem464_5,+
Chem464_6,+
Chem464_7,+
Chem464_8,+
Chem464_9,+
Chem465_0,+
Chem465_1,+
Chem465_10,+
Chem465_11,+
Chem465_12,+
Chem465_13,+
Chem465_14,+
Chem465_15,+
Chem465_16,+
Chem465_17,+
Chem465_18,+
Chem465_2,+
Chem465_3,+
Chem465_4,+
Chem465_5,+
Chem465_6,+
Chem465_7,+
Chem465_8,+
Chem465_9,+
Chem466_0,+
Chem466_1,+
Chem466_10,+
Chem466_2,+
Chem466_3,+
Chem466_4,+
Chem466_5,+
Chem466_6,+
Chem466_7,+
Chem466_8,+
Chem466_9,+
Chem467_0,+
Chem467_1,+
Chem467_2,+
Chem467_3,+
Chem467_4,+
Chem467_5,+
Chem467_6,+
Chem467_7,+
Chem467_8,+
Chem468_0,+
Chem468_1,+
Chem468_10,+
Chem468_11,+
Chem468_12,+
Chem468_13,+
Chem468_14,+
Chem468_15,+
Chem468_16,+
Chem468_17,+
Chem468_18,+
Chem468_19,+
Chem468_2,+
Chem468_20,+
Chem468_21,+
Chem468_3,+
Chem468_4,+
Chem468_5,+
Chem468_6,+
Chem468_7,+
Chem468_8,+
Chem468_9,+
Chem469_0,+
Chem469_1,+
Chem469_2,+
Chem469_3,+
Chem469_4,+
Chem469_5,+
Chem469_6,+
Chem469_7,+
Chem469_8,+
Chem469_9,+
Chem46_0,+
Chem46_1,+
Chem46_2,+
Chem46_3,+
Chem46_4,+
Chem46_5,+
Chem46_6,+
Chem46_7,+
Chem46_8,+
Chem470_0,-
Chem470_1,-
Chem470_10,-
Chem470_2,-
Chem470_3,-
Chem470_4,-
Chem470_5,-
Chem470_6,-
Chem470_7,-
Chem470_8,-
Chem470_9,-
Chem471_0,+
Chem471_1,+
Chem471_10,+
Chem471_11,+
Chem471_12,+
Chem471_2,+
Chem471_3,+
Chem471_4,+
Chem471_5,+
Chem471_6,+
Chem471_7,+
Chem471_8,+
Chem471_9,+
Chem472_0,-
Chem472_1,-
Chem472_10,-
Chem472_11,-
Chem472_12,-
Chem472_13,-
Chem472_14,-
Chem472_2,-
Chem472_3,-
Chem472_4,-
Chem472_5,-
Chem472_6,-
Chem472_7,-
Chem472_8,-
Chem472_9,-
Chem473_0,+
Chem473_1,+
Chem473_10,+
Chem473_11,+
Chem473_12,+
Chem473_13,+
Chem473_14,+
Chem473_15,+
Chem473_16,+
Chem473_17,+
Chem473_18,+
Chem473_2,+
Chem473_3,+
Chem473_4,+
Chem473_5,+
Chem473_6,+
Chem473_7,+
Chem473_8,+
Chem473_9,+
Chem474_0,+
Chem474_1,+
Chem474_10,+
Chem474_11,+
Chem474_12,+
Chem474_13,+
Chem474_14,+
Chem474_15,+
Chem474_16,+
Chem474_17,+
Chem474_18,+
Chem474_19,+
Chem474_2,+
Chem474_20,+
Chem474_3,+
Chem474_4,+
Chem474_5,+
Chem474_6,+
Chem474_7,+
Chem474_8,+
Chem474_9,+
Chem475_0,-
Chem475_1,-
Chem475_10,-
Chem475_11,-
Chem475_12,-
Chem475_13,-
Chem475_14,-
Chem475_15,-
Chem475_16,-
Chem475_2,-
Chem475_3,-
Chem475_4,-
Chem475_5,-
Chem475_6,-
Chem475_7,-
Chem475_8,-
Chem475_9,-
Chem476_0,-
Chem476_1,-
Chem476_2,-
Chem476_3,-
Chem476_4,-
Chem476_5,-
Chem476_6,-
Chem476_7,-
Chem476_8,-
Chem477_0,+
Chem477_1,+
Chem477_10,+
Chem477_11,+
Chem477_12,+
Chem477_13,+
Chem477_14,+
Chem477_15,+
Chem477_16,+
Chem477_17,+
Chem477_18,+
Chem477_2,+
Chem477_3,+
Chem477_4,+
Chem477_5,+
Chem477_6,+
Chem477_7,+
Chem477_8,+
Chem477_9,+
Chem478_0,+
Chem478_1,+
Chem478_10,+
Chem478_11,+
Chem478_12,+
Chem478_13,+
Chem478_14,+
Chem478_15,+
Chem478_16,+
Chem478_17,+
Chem478_18,+
Chem478_19,+
Chem478_2,+
Chem478_20,+
Chem478_21,+
Chem478_22,+
Chem478_23,+
Chem478_24,+
Chem478_3,+
Chem478_4,+
Chem478_5,+
Chem478_6,+
Chem478_7,+
Chem478_8,+
Chem478_9,+
Chem479_0,+
Chem479_1,+
Chem479_2,+
Chem479_3,+
Chem479_4,+
Chem479_5,+
Chem479_6,+
Chem479_7,+
Chem479_8,+
Chem479_9,+
Chem47_0,-
Chem47_1,-
Chem47_10,-
Chem47_11,-
Chem47_12,-
Chem47_2,-
Chem47_3,-
Chem47_4,-
Chem47_5,-
Chem47_6,-
Chem47_7,-
Chem47_8,-
Chem47_9,-
Chem480_0,-
Chem480_1,-
Chem480_10,-
Chem480_11,-
Chem480_12,-
Chem480_13,-
Chem480_14,-
Chem480_15,-
Chem480_16,-
Chem480_17,-
Chem480_18,-
Chem480_19,-
Chem480_2,-
Chem480_20,-
Chem480_21,-
Chem480_22,-
Chem480_23,-
Chem480_24,-
Chem480_25,-
Chem480_26,-
Chem480_27,-
Chem480_28,-
Chem480_3,-
Chem480_4,-
Chem480_5,-
Chem480_6,-
Chem480_7,-
Chem480_8,-
Chem480_9,-
Chem481_0,+
Chem481_1,+
Chem481_10,+
Chem481_11,+
Chem481_12,+
Chem481_13,+
Chem481_14,+
Chem481_2,+
Chem481_3,+
Chem481_4,+
Chem481_5,+
Chem481_6,+
Chem481_7,+
Chem481_8,+
Chem481_9,+
Chem482_0,-
Chem482_1,-
Chem482_10,-
Chem482_11,-
Chem482_12,-
Chem482_13,-
Chem482_14,-
Chem482_15,-
Chem482_2,-
Chem482_3,-
Chem482_4,-
Chem482_5,-
Chem482_6,-
Chem482_7,-
Chem482_8,-
Chem482_9,-
Chem483_0,+
Chem483_1,+
Chem483_10,+
Chem483_11,+
Chem483_12,+
Chem483_13,+
Chem483_14,+
Chem483_15,+
Chem483_16,+
Chem483_17,+
Chem483_18,+
Chem483_19,+
Chem483_2,+
Chem483_20,+
Chem483_21,+
Chem483_22,+
Chem483_23,+
Chem483_24,+
Chem483_25,+
Chem483_3,+
Chem483_4,+
Chem483_5,+
Chem483_6,+
Chem483_7,+
Chem483_8,+
Chem483_9,+
Chem484_0,+
Chem484_1,+
Chem484_2,+
Chem484_3,+
Chem485_0,+
Chem485_1,+
Chem485_2,+
Chem485_3,+
Chem485_4,+
Chem485_5,+
Chem485_6,+
Chem486_0,-
Chem486_1,-
Chem486_10,-
Chem486_11,-
Chem486_12,-
Chem486_2,-
Chem486_3,-
Chem486_4,-
Chem486_5,-
Chem486_6,-
Chem486_7,-
Chem486_8,-
Chem486_9,-
Chem487_0,-
Chem487_1,-
Chem487_2,-
Chem487_3,-
Chem487_4,-
Chem488_0,+
Chem488_1,+
Chem488_10,+
Chem488_11,+
Chem488_12,+
Chem488_13,+
Chem488_14,+
Chem488_15,+
Chem488_16,+
Chem488_17,+
Chem488_18,+
Chem488_19,+
Chem488_2,+
Chem488_3,+
Chem488_4,+
Chem488_5,+
Chem488_6,+
Chem488_7,+
Chem488_8,+
Chem488_9,+
Chem489_0,+
Chem489_1,+
Chem489_2,+
Chem489_3,+
Chem489_4,+
Chem489_5,+
Chem489_6,+
Chem489_7,+
Chem489_8,+
Chem489_9,+
Chem48_0,+
Chem48_1,+
Chem48_10,+
Chem48_11,+
Chem48_12,+
Chem48_13,+
Chem48_14,+
Chem48_15,+
Chem48_16,+
Chem48_2,+
Chem48_3,+
Chem48_4,+
Chem48_5,+
Chem48_6,+
Chem48_7,+
Chem48_8,+
Chem48_9,+
Chem490_0,+
Chem490_1,+
Chem490_2,+
Chem490_3,+
Chem490_4,+
Chem490_5,+
Chem490_6,+
Chem490_7,+
Chem490_8,+
Chem490_9,+
Chem491_0,+
Chem491_1,+
Chem491_10,+
Chem491_11,+
Chem491_12,+
Chem491_13,+
Chem491_2,+
Chem491_3,+
